reviewer,relevant,title,original_authors,url,extracted_author,affiliations,country
DW,True,Automated Repair of Programs from Large Language Models,"Fan, Zhiyu, Gao, Xiang, Mirchev, Martin, Roychoudhury, Abhik, Tan, Shin Hwei",https://doi.org/10.1109/ICSE48619.2023.00128,Shin Hwei Tan,"Southern University of Science and Technology,Shenzhen,China",China
,False,Detecting Dialog-Related Keyboard Navigation Failures in Web Applications,"Chiou, Paul T., Alotaibi, Ali S., Halfond, William G. J.",https://doi.org/10.1109/ICSE48619.2023.00120,Paul T. Chiou,"University of Southern California,USA",United States
,False,Detecting Dialog-Related Keyboard Navigation Failures in Web Applications,"Chiou, Paul T., Alotaibi, Ali S., Halfond, William G. J.",https://doi.org/10.1109/ICSE48619.2023.00120,Ali S. Alotaibi,"University of Southern California,USA",United States
,False,Detecting Dialog-Related Keyboard Navigation Failures in Web Applications,"Chiou, Paul T., Alotaibi, Ali S., Halfond, William G. J.",https://doi.org/10.1109/ICSE48619.2023.00120,William G. J. Halfond,"University of Southern California,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Guannan Wei,"Purdue University,Department of Computer Science,West Lafayette,IN,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Songlin Jia,"Purdue University,Department of Computer Science,West Lafayette,IN,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Ruiqi Gao,"Purdue University,Department of Computer Science,West Lafayette,IN,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Haotian Deng,"Purdue University,Department of Computer Science,West Lafayette,IN,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Shangyin Tan,"Purdue University,UC Berkeley,Department of EECS,Berkeley,CA,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Oliver Bračevac,"Purdue University,Department of Computer Science,West Lafayette,IN,USA",United States
AA,False,Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116,Tiark Rompf,"Purdue University,Department of Computer Science,West Lafayette,IN,USA",United States
,False,Data-Driven Recurrent Set Learning for Non-termination Analysis,"Han, Zhilei, He, Fei",https://doi.org/10.1109/ICSE48619.2023.00115,Zhilei Han,"School of Software, Tsinghua University,Key Laboratory for Information System Security, MoE Beijing National Research Center for Information Science and Technology,Beijing,China",China
,False,Data-Driven Recurrent Set Learning for Non-termination Analysis,"Han, Zhilei, He, Fei",https://doi.org/10.1109/ICSE48619.2023.00115,Fei He,"School of Software, Tsinghua University,Key Laboratory for Information System Security, MoE Beijing National Research Center for Information Science and Technology,Beijing,China",China
,False,SecBench.js: An Executable Security Benchmark Suite for Server-Side JavaScript,"Bhuiyan, Masudul Hasan Masud, Parthasarathy, Adithya Srinivas, Vasilakis, Nikos, Pradel, Michael, Staicu, Cristian-Alexandru",https://doi.org/10.1109/ICSE48619.2023.00096,Masudul Hasan Masud Bhuiyan,CISPA Helmholtz Center for Information Security,Germany
,False,SecBench.js: An Executable Security Benchmark Suite for Server-Side JavaScript,"Bhuiyan, Masudul Hasan Masud, Parthasarathy, Adithya Srinivas, Vasilakis, Nikos, Pradel, Michael, Staicu, Cristian-Alexandru",https://doi.org/10.1109/ICSE48619.2023.00096,Adithya Srinivas Parthasarathy,IIITDM Kancheepuram,India
,False,SecBench.js: An Executable Security Benchmark Suite for Server-Side JavaScript,"Bhuiyan, Masudul Hasan Masud, Parthasarathy, Adithya Srinivas, Vasilakis, Nikos, Pradel, Michael, Staicu, Cristian-Alexandru",https://doi.org/10.1109/ICSE48619.2023.00096,Nikos Vasilakis,Brown University &#x0026; MIT,United States
,False,SecBench.js: An Executable Security Benchmark Suite for Server-Side JavaScript,"Bhuiyan, Masudul Hasan Masud, Parthasarathy, Adithya Srinivas, Vasilakis, Nikos, Pradel, Michael, Staicu, Cristian-Alexandru",https://doi.org/10.1109/ICSE48619.2023.00096,Michael Pradel,University of Stuttgart,Germany
,False,SecBench.js: An Executable Security Benchmark Suite for Server-Side JavaScript,"Bhuiyan, Masudul Hasan Masud, Parthasarathy, Adithya Srinivas, Vasilakis, Nikos, Pradel, Michael, Staicu, Cristian-Alexandru",https://doi.org/10.1109/ICSE48619.2023.00096,Cristian-Alexandru Staicu,CISPA Helmholtz Center for Information Security,Germany
,False,Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090,Binhang Qi,"Beihang University,SKLSDE Lab,Beijing,China",China
,False,Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090,Hailong Sun,"Beihang University,SKLSDE Lab,Beijing,China",China
,False,Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090,Xiang Gao,"Beihang University,SKLSDE Lab,Beijing,China",China
,False,Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090,Hongyu Zhang,"Chongqing University,Chongqing,China",China
,False,Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090,Zhaotian Li,"Beihang University,SKLSDE Lab,Beijing,China",China
,False,Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090,Xudong Liu,"Beihang University,SKLSDE Lab,Beijing,China",China
,False,SemParser: A Semantic Parser for Log Analytics,"Huo, Yintong, Su, Yuxin, Lee, Cheryl, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00082,Yintong Huo,"The Chinese University of Hong Kong,Computer Science &#x0026; Engineering Dept.,Hong Kong,China",China
,False,SemParser: A Semantic Parser for Log Analytics,"Huo, Yintong, Su, Yuxin, Lee, Cheryl, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00082,Yuxin Su,"School of Software Engineering, Sun Yat-sen University,Zhuhai,China",China
,False,SemParser: A Semantic Parser for Log Analytics,"Huo, Yintong, Su, Yuxin, Lee, Cheryl, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00082,Cheryl Lee,"The Chinese University of Hong Kong,Computer Science &#x0026; Engineering Dept.,Hong Kong,China",China
,False,SemParser: A Semantic Parser for Log Analytics,"Huo, Yintong, Su, Yuxin, Lee, Cheryl, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00082,Michael R. Lyu,"The Chinese University of Hong Kong,Computer Science &#x0026; Engineering Dept.,Hong Kong,China",China
,False,Commit Message Matters: Investigating Impact and Evolution of Commit Message Quality,"Li, Jiawei, Ahmed, Iftekhar",https://doi.org/10.1109/ICSE48619.2023.00076,Jiawei Li,"University of California, Irvine,Irvine,CA,USA",United States
,False,Commit Message Matters: Investigating Impact and Evolution of Commit Message Quality,"Li, Jiawei, Ahmed, Iftekhar",https://doi.org/10.1109/ICSE48619.2023.00076,Iftekhar Ahmed,"University of California, Irvine,Irvine,CA,USA",United States
,False,Fonte: Finding Bug Inducing Commits from Failures,"An, Gabin, Hong, Jingun, Kim, Naryeong, Yoo, Shin",https://doi.org/10.1109/ICSE48619.2023.00059,Gabin An,"School of Computing, KAIST,Daejeon,Republic of Korea",South Korea
,False,Fonte: Finding Bug Inducing Commits from Failures,"An, Gabin, Hong, Jingun, Kim, Naryeong, Yoo, Shin",https://doi.org/10.1109/ICSE48619.2023.00059,Jingun Hong,"SAP Labs Korea,Seoul,Republic of Korea",South Korea
,False,Fonte: Finding Bug Inducing Commits from Failures,"An, Gabin, Hong, Jingun, Kim, Naryeong, Yoo, Shin",https://doi.org/10.1109/ICSE48619.2023.00059,Naryeong Kim,"School of Computing, KAIST,Daejeon,Republic of Korea",South Korea
,False,Fonte: Finding Bug Inducing Commits from Failures,"An, Gabin, Hong, Jingun, Kim, Naryeong, Yoo, Shin",https://doi.org/10.1109/ICSE48619.2023.00059,Shin Yoo,"School of Computing, KAIST,Daejeon,Republic of Korea",South Korea
,False,PTPDroid: Detecting Violated User Privacy Disclosures to Third-Parties of Android Apps,"Tan, Zeya, Song, Wei",https://doi.org/10.1109/ICSE48619.2023.00050,Zeya Tan,"School of Computer Science and Engineering, Nanjing University of Science and Technology,Nanjing,China",China
,False,PTPDroid: Detecting Violated User Privacy Disclosures to Third-Parties of Android Apps,"Tan, Zeya, Song, Wei",https://doi.org/10.1109/ICSE48619.2023.00050,Wei Song,"School of Computer Science and Engineering, Nanjing University of Science and Technology,Nanjing,China",China
,False,Robustification of Behavioral Designs against Environmental Deviations,"Zhang, Changjian, Saluja, Tarang, Meira-G\'{o",https://doi.org/10.1109/ICSE48619.2023.00046,Changjian Zhang,"Carnegie Mellon University,Pittsburgh,PA,USA",United States
,False,Robustification of Behavioral Designs against Environmental Deviations,"Zhang, Changjian, Saluja, Tarang, Meira-G\'{o",https://doi.org/10.1109/ICSE48619.2023.00046,Tarang Saluja,"Swarthmore College,Swarthmore,PA,USA",United States
,False,Robustification of Behavioral Designs against Environmental Deviations,"Zhang, Changjian, Saluja, Tarang, Meira-G\'{o",https://doi.org/10.1109/ICSE48619.2023.00046,Rômulo Meira-Góes,"The Pennsylvania State University, State College,PA,USA",United States
,False,Robustification of Behavioral Designs against Environmental Deviations,"Zhang, Changjian, Saluja, Tarang, Meira-G\'{o",https://doi.org/10.1109/ICSE48619.2023.00046,Matthew Bolton,"University of Virginia,Charlottesville,VA,USA",United States
,False,Robustification of Behavioral Designs against Environmental Deviations,"Zhang, Changjian, Saluja, Tarang, Meira-G\'{o",https://doi.org/10.1109/ICSE48619.2023.00046,David Garlan,"Carnegie Mellon University,Pittsburgh,PA,USA",United States
,False,Robustification of Behavioral Designs against Environmental Deviations,"Zhang, Changjian, Saluja, Tarang, Meira-G\'{o",https://doi.org/10.1109/ICSE48619.2023.00046,Eunsuk Kang,"Carnegie Mellon University,Pittsburgh,PA,USA",United States
,False,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zheng, Zibin, Zhang, Neng, Su, Jianzhong, Zhong, Zhijie, Ye, Mingxi, Chen, Jiachi",https://doi.org/10.1109/ICSE48619.2023.00036,Zibin Zheng,"Sun Yat-sen University,China",China
,False,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zheng, Zibin, Zhang, Neng, Su, Jianzhong, Zhong, Zhijie, Ye, Mingxi, Chen, Jiachi",https://doi.org/10.1109/ICSE48619.2023.00036,Neng Zhang,"Sun Yat-sen University,China",China
,False,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zheng, Zibin, Zhang, Neng, Su, Jianzhong, Zhong, Zhijie, Ye, Mingxi, Chen, Jiachi",https://doi.org/10.1109/ICSE48619.2023.00036,Jianzhong Su,"Sun Yat-sen University,China",China
,False,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zheng, Zibin, Zhang, Neng, Su, Jianzhong, Zhong, Zhijie, Ye, Mingxi, Chen, Jiachi",https://doi.org/10.1109/ICSE48619.2023.00036,Zhijie Zhong,"Sun Yat-sen University,China",China
,False,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zheng, Zibin, Zhang, Neng, Su, Jianzhong, Zhong, Zhijie, Ye, Mingxi, Chen, Jiachi",https://doi.org/10.1109/ICSE48619.2023.00036,Mingxi Ye,"Sun Yat-sen University,China",China
,False,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zheng, Zibin, Zhang, Neng, Su, Jianzhong, Zhong, Zhijie, Ye, Mingxi, Chen, Jiachi",https://doi.org/10.1109/ICSE48619.2023.00036,Jiachi Chen,"Sun Yat-sen University,China",China
,False,PExReport: Automatic Creation of Pruned Executable Cross-Project Failure Reports,"Huang, Sunzhou, Wang, Xiaoyin",https://doi.org/10.1109/ICSE48619.2023.00027,Sunzhou Huang,"University of Texas at San Antonio,Department of Computer Science,San Antonio,USA",United States
,False,PExReport: Automatic Creation of Pruned Executable Cross-Project Failure Reports,"Huang, Sunzhou, Wang, Xiaoyin",https://doi.org/10.1109/ICSE48619.2023.00027,Xiaoyin Wang,"University of Texas at San Antonio,Department of Computer Science,San Antonio,USA",United States
,False,Data Quality for Software Vulnerability Datasets,"Croft, Roland, Babar, M. Ali, Kholoosi, M. Mehdi",https://doi.org/10.1109/ICSE48619.2023.00022,Roland Croft,"School of Computer Science, CREST, University of Adelaide,Australia",Australia
,False,Data Quality for Software Vulnerability Datasets,"Croft, Roland, Babar, M. Ali, Kholoosi, M. Mehdi",https://doi.org/10.1109/ICSE48619.2023.00022,M. Ali Babar,"School of Computer Science, CREST, University of Adelaide,Australia",Australia
,False,Data Quality for Software Vulnerability Datasets,"Croft, Roland, Babar, M. Ali, Kholoosi, M. Mehdi",https://doi.org/10.1109/ICSE48619.2023.00022,M. Mehdi Kholoosi,"School of Computer Science, CREST, University of Adelaide,Australia",Australia
,False,Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018,Maolin Sun,"School of Cyber Science and Engineering, Huazhong University of Science and Technology,China",China
,False,Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018,Yibiao Yang,"Nanjing University,State Key Laboratory for Novel Software Technology,China",China
,False,Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018,Ming Wen,"School of Cyber Science and Engineering, Huazhong University of Science and Technology,China",China
,False,Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018,Yongcong Wang,"School of Cyber Science and Engineering, Huazhong University of Science and Technology,China",China
,False,Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018,Yuming Zhou,"Nanjing University,State Key Laboratory for Novel Software Technology,China",China
,False,Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018,Hai Jin,"School of Computer Science and Technology, Huazhong University of Science and Technology,China",China
AA,True,Automating Code-Related Tasks Through Transformers: The Impact of Pre-Training,"Tufano, Rosalia, Pascarella, Luca, Bavota, Gabriele",https://doi.org/10.1109/ICSE48619.2023.00203,Rosalia Tufano,"Software Institute - USI Universita della Svizzera italiana,Switzerland",Switzerland
AA,True,Automating Code-Related Tasks Through Transformers: The Impact of Pre-Training,"Tufano, Rosalia, Pascarella, Luca, Bavota, Gabriele",https://doi.org/10.1109/ICSE48619.2023.00203,Luca Pascarella,"Software Institute - USI Universita della Svizzera italiana,Switzerland",Switzerland
AA,True,Automating Code-Related Tasks Through Transformers: The Impact of Pre-Training,"Tufano, Rosalia, Pascarella, Luca, Bavota, Gabriele",https://doi.org/10.1109/ICSE48619.2023.00203,Gabriele Bavota,"Software Institute - USI Universita della Svizzera italiana,Switzerland",Switzerland
,False,MTTM: Metamorphic Testing for Textual Content Moderation Software,"Wang, Wenxuan, Huang, Jen-tse, Wu, Weibin, Zhang, Jianping, Huang, Yizhan, Li, Shuqing, He, Pinjia, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00200,Wenxuan Wang,"The Chinese University of Hong Kong,Department of Computer Science and Engineering,Hong Kong,China",China
,False,MTTM: Metamorphic Testing for Textual Content Moderation Software,"Wang, Wenxuan, Huang, Jen-tse, Wu, Weibin, Zhang, Jianping, Huang, Yizhan, Li, Shuqing, He, Pinjia, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00200,Jen-tse Huang,"The Chinese University of Hong Kong,Department of Computer Science and Engineering,Hong Kong,China",China
