reviewer,relevant,title,original_authors,url,extracted_author,affiliations
N/A,False,An Empirical Study of Data Disruption by Ransomware Attacks,"Hou, Yiwei, Guo, Lihua, Zhou, Chijin, Xu, Yiwen, Yin, Zijing, Li, Shanshan, Sun, Chengnian, Jiang, Yu",https://doi.org/10.1145/3597503.3639090,Yu Jiang,"Tsinghua University, Beijing, China"
DW,False,Supporting Web-Based API Searches in the IDE Using Signatures,"Bradley, Nick C., Fritz, Thomas, Holmes, Reid",https://doi.org/10.1145/3597503.3639089,Nick C. Bradley,"University of British Columbia, Vancouver, British Columbia, Canada"
DW,False,Supporting Web-Based API Searches in the IDE Using Signatures,"Bradley, Nick C., Fritz, Thomas, Holmes, Reid",https://doi.org/10.1145/3597503.3639089,Thomas Fritz,"University of Zurich, Zurich, Switzerland"
DW,False,Supporting Web-Based API Searches in the IDE Using Signatures,"Bradley, Nick C., Fritz, Thomas, Holmes, Reid",https://doi.org/10.1145/3597503.3639089,Reid Holmes,"University of British Columbia, Vancouver, British Columbia, Canada"
N/A,False,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Peng, Yun, Hu, Ruida, Wang, Ruoke, Gao, Cuiyun, Li, Shuqing, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639077,Yun Peng,"Computer Science and Engineering, The Chinese University of Hong Kong, Shatin, Hong Kong"
N/A,False,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Peng, Yun, Hu, Ruida, Wang, Ruoke, Gao, Cuiyun, Li, Shuqing, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639077,Ruida Hu,"Harbin Institute of Technology, Shenzhen, China"
N/A,False,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Peng, Yun, Hu, Ruida, Wang, Ruoke, Gao, Cuiyun, Li, Shuqing, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639077,Ruoke Wang,"Harbin Institute of Technology, Shenzhen, China"
N/A,False,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Peng, Yun, Hu, Ruida, Wang, Ruoke, Gao, Cuiyun, Li, Shuqing, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639077,Cuiyun Gao,"Harbin Institute of Technology, Shenzhen, China"
N/A,False,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Peng, Yun, Hu, Ruida, Wang, Ruoke, Gao, Cuiyun, Li, Shuqing, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639077,Shuqing Li,"Computer Science and Engineering, The Chinese University of Hong Kong, Shatin, Hong Kong"
N/A,False,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Peng, Yun, Hu, Ruida, Wang, Ruoke, Gao, Cuiyun, Li, Shuqing, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639077,Michael R. Lyu,"Computer Science and Engineering, The Chinese University of Hong Kong, Shatin, Hong Kong"
DW,False,Software Engineering Research in a World with Generative Artificial Intelligence,"Rinard, Martin",https://doi.org/10.1145/3597503.3649399,Martin Rinard,"Massachusetts Institute of Technology, Cambridge, Massachusetts, USA"
N/A,False,DeepSample: DNN sampling-based testing for operational accuracy assessment,"Guerriero, Antonio, Pietrantuono, Roberto, Russo, Stefano",https://doi.org/10.1145/3597503.3639584,Antonio Guerriero,"DIETI, Università degli Studi di Napoli Federico II, Naples, Italy"
N/A,False,DeepSample: DNN sampling-based testing for operational accuracy assessment,"Guerriero, Antonio, Pietrantuono, Roberto, Russo, Stefano",https://doi.org/10.1145/3597503.3639584,Roberto Pietrantuono,"DIETI, Università degli Studi di Napoli Federico II, Naples, Italy"
N/A,False,DeepSample: DNN sampling-based testing for operational accuracy assessment,"Guerriero, Antonio, Pietrantuono, Roberto, Russo, Stefano",https://doi.org/10.1145/3597503.3639584,Stefano Russo,"DIETI, Università degli Studi di Napoli Federico II, Naples, Italy"
N/A,False,"""I tend to view ads almost like a pestilence"": On the Accessibility Implications of Mobile Ads for Blind Users","He, Ziyao, Huq, Syed Fatiul, Malek, Sam",https://doi.org/10.1145/3597503.3639228,Ziyao He,"Department of Informatics, University of California, Irvine, Irvine, California, USA"
N/A,False,"""I tend to view ads almost like a pestilence"": On the Accessibility Implications of Mobile Ads for Blind Users","He, Ziyao, Huq, Syed Fatiul, Malek, Sam",https://doi.org/10.1145/3597503.3639228,Syed Fatiul Huq,"Department of Informatics, University of California, Irvine, Irvine, California, USA"
N/A,False,"""I tend to view ads almost like a pestilence"": On the Accessibility Implications of Mobile Ads for Blind Users","He, Ziyao, Huq, Syed Fatiul, Malek, Sam",https://doi.org/10.1145/3597503.3639228,Sam Malek,"Department of Informatics, University of California, Irvine, Irvine, California, USA"
DW,False,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191,Xinyu Gao,"State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"
DW,False,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191,Zhijie Wang,"University of Alberta, Edmonton, Alberta, Canada"
DW,False,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191,Yang Feng,"State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"
DW,False,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191,Lei Ma,"The University of Tokyo, Tokyo, Japan; University of Alberta, Edmonton, Alberta, Canada"
DW,False,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191,Zhenyu Chen,"State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"
DW,False,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191,Baowen Xu,"State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"
DW,True,ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Ferrara, Carmine, Casillo, Francesco, Gravino, Carmine, De Lucia, Andrea, Palomba, Fabio",https://doi.org/10.1145/3597503.3639185,Carmine Ferrara,"University of Salerno, Fisciano, Italy"
DW,True,ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Ferrara, Carmine, Casillo, Francesco, Gravino, Carmine, De Lucia, Andrea, Palomba, Fabio",https://doi.org/10.1145/3597503.3639185,Francesco Casillo,"University of Salerno, Fisciano, Italy"
DW,True,ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Ferrara, Carmine, Casillo, Francesco, Gravino, Carmine, De Lucia, Andrea, Palomba, Fabio",https://doi.org/10.1145/3597503.3639185,Carmine Gravino,"University of Salerno, Fisciano, Italy"
DW,True,ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Ferrara, Carmine, Casillo, Francesco, Gravino, Carmine, De Lucia, Andrea, Palomba, Fabio",https://doi.org/10.1145/3597503.3639185,Andrea De Lucia,"University of Salerno, Fisciano, Italy"
DW,True,ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Ferrara, Carmine, Casillo, Francesco, Gravino, Carmine, De Lucia, Andrea, Palomba, Fabio",https://doi.org/10.1145/3597503.3639185,Fabio Palomba,"University of Salerno, Fisciano, Italy"
DW,True,Demystifying and Detecting Misuses of Deep Learning APIs,"Wei, Moshi, Harzevili, Nima Shiri, Huang, Yuekai, Yang, Jinqiu, Wang, Junjie, Wang, Song",https://doi.org/10.1145/3597503.3639177,Moshi Wei,"York University, Toronto, Canada"
DW,True,Demystifying and Detecting Misuses of Deep Learning APIs,"Wei, Moshi, Harzevili, Nima Shiri, Huang, Yuekai, Yang, Jinqiu, Wang, Junjie, Wang, Song",https://doi.org/10.1145/3597503.3639177,Nima Shiri Harzevili,"York University, Toronto, Canada"
DW,True,Demystifying and Detecting Misuses of Deep Learning APIs,"Wei, Moshi, Harzevili, Nima Shiri, Huang, Yuekai, Yang, Jinqiu, Wang, Junjie, Wang, Song",https://doi.org/10.1145/3597503.3639177,Yuekai Huang,"University of Chinese Academy of Sciences, Beijing, China"
DW,True,Demystifying and Detecting Misuses of Deep Learning APIs,"Wei, Moshi, Harzevili, Nima Shiri, Huang, Yuekai, Yang, Jinqiu, Wang, Junjie, Wang, Song",https://doi.org/10.1145/3597503.3639177,Jinqiu Yang,"Concordia University, Montreal, Canada"
DW,True,Demystifying and Detecting Misuses of Deep Learning APIs,"Wei, Moshi, Harzevili, Nima Shiri, Huang, Yuekai, Yang, Jinqiu, Wang, Junjie, Wang, Song",https://doi.org/10.1145/3597503.3639177,Junjie Wang,"Institute of Software, Chinese Academy of Sciences, Beijing, China"
DW,True,Demystifying and Detecting Misuses of Deep Learning APIs,"Wei, Moshi, Harzevili, Nima Shiri, Huang, Yuekai, Yang, Jinqiu, Wang, Junjie, Wang, Song",https://doi.org/10.1145/3597503.3639177,Song Wang,"York University, Toronto, Canada"
N/A,False,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yan, Yanfu, Cooper, Nathan, Chaparro, Oscar, Moran, Kevin, Poshyvanyk, Denys",https://doi.org/10.1145/3597503.3639163,Yanfu Yan,"William &amp; Mary, Williamsburg, Virginia, USA"
N/A,False,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yan, Yanfu, Cooper, Nathan, Chaparro, Oscar, Moran, Kevin, Poshyvanyk, Denys",https://doi.org/10.1145/3597503.3639163,Nathan Cooper,"William &amp; Mary, Williamsburg, Virginia, USA"
N/A,False,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yan, Yanfu, Cooper, Nathan, Chaparro, Oscar, Moran, Kevin, Poshyvanyk, Denys",https://doi.org/10.1145/3597503.3639163,Oscar Chaparro,"William &amp; Mary, Williamsburg, Virginia, USA"
N/A,False,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yan, Yanfu, Cooper, Nathan, Chaparro, Oscar, Moran, Kevin, Poshyvanyk, Denys",https://doi.org/10.1145/3597503.3639163,Kevin Moran,"University of Central Florida, Orlando, Florida, USA"
N/A,False,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yan, Yanfu, Cooper, Nathan, Chaparro, Oscar, Moran, Kevin, Poshyvanyk, Denys",https://doi.org/10.1145/3597503.3639163,Denys Poshyvanyk,"William &amp; Mary, Williamsburg, Virginia, USA"
DW,True,DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Xu, Junjielong, Yang, Ruichun, Huo, Yintong, Zhang, Chengyu, He, Pinjia",https://doi.org/10.1145/3597503.3639155,Junjielong Xu,"School of Data Science, The Chinese University of Hong Kong, Shenzhen, Shenzhen, Guangdong, China"
DW,True,DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Xu, Junjielong, Yang, Ruichun, Huo, Yintong, Zhang, Chengyu, He, Pinjia",https://doi.org/10.1145/3597503.3639155,Ruichun Yang,"School of Data Science, The Chinese University of Hong Kong, Shenzhen, Shenzhen, Guangdong, China"
DW,True,DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Xu, Junjielong, Yang, Ruichun, Huo, Yintong, Zhang, Chengyu, He, Pinjia",https://doi.org/10.1145/3597503.3639155,Yintong Huo,"Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong, Hong Kong"
DW,True,DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Xu, Junjielong, Yang, Ruichun, Huo, Yintong, Zhang, Chengyu, He, Pinjia",https://doi.org/10.1145/3597503.3639155,Chengyu Zhang,"Department of Computer Science, ETH Zurich, Zurich, Switzerland"
DW,True,DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Xu, Junjielong, Yang, Ruichun, Huo, Yintong, Zhang, Chengyu, He, Pinjia",https://doi.org/10.1145/3597503.3639155,Pinjia He,"School of Data Science, The Chinese University of Hong Kong, Shenzhen; Shenzhen Research Institute of Big Data, Shenzhen, Guangdong, China"
N/A,False,REDriver: Runtime Enforcement for Autonomous Vehicles,"Sun, Yang, Poskitt, Christopher M., Zhang, Xiaodong, Sun, Jun",https://doi.org/10.1145/3597503.3639151,Yang Sun,"Singapore Management University, Singapore, Singapore"
N/A,False,REDriver: Runtime Enforcement for Autonomous Vehicles,"Sun, Yang, Poskitt, Christopher M., Zhang, Xiaodong, Sun, Jun",https://doi.org/10.1145/3597503.3639151,Christopher M. Poskitt,"Singapore Management University, Singapore, Singapore"
N/A,False,REDriver: Runtime Enforcement for Autonomous Vehicles,"Sun, Yang, Poskitt, Christopher M., Zhang, Xiaodong, Sun, Jun",https://doi.org/10.1145/3597503.3639151,Xiaodong Zhang,"Xidian University, Xi'an, China"
N/A,False,REDriver: Runtime Enforcement for Autonomous Vehicles,"Sun, Yang, Poskitt, Christopher M., Zhang, Xiaodong, Sun, Jun",https://doi.org/10.1145/3597503.3639151,Jun Sun,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Junda He,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Zhou Yang,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Jieke Shi,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Chengran Yang,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Kisub Kim,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Bowen Xu,"North Carolina State University, Raleigh, North Carolina, USA"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,Xin Zhou,"Singapore Management University, Singapore, Singapore"
DW,False,Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149,David Lo,"Singapore Management University, Singapore, Singapore"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Ling Jiang,"Southern University of Science and Technology, Shenzhen, China"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Junwen An,"Southern University of Science and Technology, Shenzhen, China"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Huihui Huang,"Southern University of Science and Technology, Shenzhen, China"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Qiyi Tang,"Tencent Security Keen Lab, Shanghai, China"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Sen Nie,"Tencent Security Keen Lab, Shanghai, China"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Shi Wu,"Tencent Security Keen Lab, Shanghai, China"
DW,True,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100,Yuqun Zhang,"Southern University of Science and Technology, Shenzhen, China"
N/A,False,"Automated Program Repair, What Is It Good For? Not Absolutely Nothing!","Eladawy, Hadeel, Le Goues, Claire, Brun, Yuriy",https://doi.org/10.1145/3597503.3639095,Hadeel Eladawy,"University of Massachusetts, Amherst, Massachusetts, USA"
N/A,False,"Automated Program Repair, What Is It Good For? Not Absolutely Nothing!","Eladawy, Hadeel, Le Goues, Claire, Brun, Yuriy",https://doi.org/10.1145/3597503.3639095,Claire Le Goues,"Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
N/A,False,"Automated Program Repair, What Is It Good For? Not Absolutely Nothing!","Eladawy, Hadeel, Le Goues, Claire, Brun, Yuriy",https://doi.org/10.1145/3597503.3639095,Yuriy Brun,"University of Massachusetts, Amherst, Massachusetts, USA"
