title,authors,url
From zero to hero: generating training data for question-to-cypher models,"Opitz, Dominik, Hochgeschwender, Nico",https://doi.org/10.1145/3528588.3528655
VGX: Large-Scale Sample Generation for Boosting Learning-Based Software Vulnerability Analyses,"Nong, Yu, Fang, Richard, Yi, Guangbei, Zhao, Kunsong, Luo, Xiapu, Chen, Feng, Cai, Haipeng",https://doi.org/10.1145/3597503.3639116
Interplay of Digital Twins and Cyber Deception: Unraveling Paths for Technological Advancements,"Heluany, Jessica, Amro, Ahmed, Gkioulos, Vasileios, Katsikas, Sokratis",https://doi.org/10.1145/3643662.3643955
Autonomous Monitors for Detecting Failures Early and Reporting Interpretable Alerts in Cloud Operations,"Hrusto, Adha, Runeson, Per, Ohlsson, Magnus C",https://doi.org/10.1145/3639477.3639712
Toward Adaptive Tracing: Efficient System Behavior Analysis using Language Models,"Darvishi, Kasra, Noferesti, Morteza, Ezzati-Jivan, Naser",https://doi.org/10.1145/3639476.3639778
Re(gEx|DoS)Eval: Evaluating Generated Regular Expressions and their Proneness to DoS Attacks,"Siddiq, Mohammed Latif, Zhang, Jiahao, Roney, Lindsay, Santos, Joanna C. S.",https://doi.org/10.1145/3639476.3639757
Context-Aware Name Recommendation for Field Renaming,"Dong, Chunhao, Jiang, Yanjie, Niu, Nan, Zhang, Yuxia, Liu, Hui",https://doi.org/10.1145/3597503.3639195
Sugar-coated poison defense on deepfake face-swapping attacks,"Guo, Cheng-Yao, Yu, Fang",https://doi.org/10.1145/3644032.3644459
HealthChain: A Blockchain-Based Framework for Electronic Health Record Management System,"Farin, Mashiat Amin, Sikder, Sampad, Raad, Ashabul Yamin, Tahmeed Ahmed, Meah, Tahlil, Tahlil",https://doi.org/10.1109/WETSEB66605.2025.00010
Semantically Aligned Question and Code Generation for Automated Insight Generation,"Singha, Ananya, Chopra, Bhavya, Khatry, Anirudh, Gulwani, Sumit, Henley, Austin, Le, Vu, Parnin, Chris, Singh, Mukul, Verbruggen, Gust",https://doi.org/10.1145/3643795.3648381
Log Parsing with Prompt-Based Few-Shot Learning,"Le, Van-Hoang, Zhang, Hongyu",https://doi.org/10.1109/ICSE48619.2023.00204
The Emergence of Large Language Models in Static Analysis: A First Look through Micro-Benchmarks,"Venkatesh, Ashwin Prasad Shivarpatna, Sabu, Samkutty, Mir, Amir M., Reis, Sofia, Bodden, Eric",https://doi.org/10.1145/3650105.3652288
Software Ecosystem Orchestration with Topic Modeling,"Van Schothorst, Casper, Schuurmans, Robbert, Jansen, Slinger",https://doi.org/10.1145/3643690.3648245
Text-To-Text Generation for Issue Report Classification,"Rejithkumar, Gokul, Anish, Preethu Rose, Ghaisas, Smita",https://doi.org/10.1145/3643787.3648042
The Landscape of Source Code Representation Learning in AI-Driven Software Engineering Tasks,"Chimalakonda, Sridhar, Das, Debeshee, Mathai, Alex, Tamilselvam, Srikanth, Kumar, Atul",https://doi.org/10.1109/ICSE-Companion58688.2023.00098
Hidden Gems in the Rough: Computational Notebooks as an Uncharted Oasis for IDEs,"Titov, Sergey, Grotov, Konstantin, Prasad S. Venkatesh, Ashwin",https://doi.org/10.1145/3643796.3648465
Energy Consumption of Automated Program Repair,"Martinez, Matias, Mart\'{\i",https://doi.org/10.1145/3639478.3643114
ICSE-NIER '23: Proceedings of the 45th International Conference on Software Engineering: New Ideas and Emerging Results,,
Exploring the Impact of the Output Format on the Evaluation of Large Language Models for Code Translation,"Macedo, Marcos, Tian, Yuan, Cogo, Filipe, Adams, Bram",https://doi.org/10.1145/3650105.3652301
Silent Vulnerable Dependency Alert Prediction with Vulnerability Key Aspect Explanation,"Sun, Jiamou, Xing, Zhenchang, Lu, Qinghua, Xu, Xiwei, Zhu, Liming, Hoang, Thong, Zhao, Dehai",https://doi.org/10.1109/ICSE48619.2023.00089
Can NMT understand me? towards perturbation-based evaluation of NMT models for code generation,"Liguori, Pietro, Improta, Cristina, De Vivo, Simona, Natella, Roberto, Cukic, Bojan, Cotroneo, Domenico",https://doi.org/10.1145/3528588.3528653
Artificial Intelligence in the Public Sector -- An Agenda for Responsible Innovation through Learning,"Knutsen, Leif Z, Hannay, Jo E, Riegler, Michael A",https://doi.org/10.1145/3643690.3648235
Learning in the Wild: Towards Leveraging Unlabeled Data for Effectively Tuning Pre-trained Code Models,"Gao, Shuzheng, Mao, Wenxin, Gao, Cuiyun, Li, Li, Hu, Xing, Xia, Xin, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639216
F-CodeLLM: A Federated Learning Framework for Adapting Large Language Models to Practical Software Development,"Cai, Zeju, Chen, Jianguo, Chen, Wenqing, Wang, Weicheng, Zhu, Xiangyuan, Ouyang, Aijia",https://doi.org/10.1145/3639478.3643533
Comprehensive Semantic Repair of Obsolete GUI Test Scripts for Mobile Applications,"Cao, Shaoheng, Pan, Minxue, Pei, Yu, Yang, Wenhua, Zhang, Tian, Wang, Linzhang, Li, Xuandong",https://doi.org/10.1145/3597503.3639108
On the Effectiveness of Machine Learning-based Call Graph Pruning: An Empirical Study,"Mir, Amir M., Keshani, Mehdi, Proksch, Sebastian",https://doi.org/10.1145/3643991.3644897
Resolving Code Review Comments with Machine Learning,"Froemmgen, Alexander, Austin, Jacob, Choy, Peter, Ghelani, Nimesh, Kharatyan, Lera, Surita, Gabriela, Khrapko, Elena, Lamblin, Pascal, Manzagol, Pierre-Antoine, Revaj, Marcus, Tabachnyk, Maxim, Tarlow, Daniel, Villela, Kevin, Zheng, Daniel, Chandra, Satish, Maniatis, Petros",https://doi.org/10.1145/3639477.3639746
Explaining Software Bugs Leveraging Code Structures in Neural Machine Translation,"Mahbub, Parvez, Shuvo, Ohiduzzaman, Rahman, Mohammad Masudur",https://doi.org/10.1109/ICSE48619.2023.00063
The Architect in the Maze: On the Effective Usage of Automated Design Exploration,"Diaz-Pace, Jorge Andres, Garlan, David",https://doi.org/10.1145/3643660.3643947
Are You a Real Software Engineer? Best Practices in Online Recruitment for Software Engineering Studies,"Alami, Adam, Zahedi, Mansooreh, Ernst, Neil",https://doi.org/10.1145/3643664.3648207
ICSSP '24: Proceedings of the 2024 International Conference on Software and Systems Processes,,
Lessons Learned from Mining the Hugging Face Repository,Casta\~{n,https://doi.org/10.1145/3643664.3648204
APR Competition 2024,"Shariffdeen, Ridwan, Noller, Yannic, Mirchev, Martin, Ruan, Haifeng, Xiang, Gao, Costa, Andreea, Duck, Gregory J, Roychoudhury, Abhik",https://doi.org/10.1145/3643788.3648015
Revisiting Learning-Based Commit Message Generation,"Dong, Jinhao, Lou, Yiling, Hao, Dan, Tan, Lin",https://doi.org/10.1109/ICSE48619.2023.00075
CoCoSoDa: Effective Contrastive Learning for Code Search,"Shi, Ensheng, Wang, Yanlin, Gu, Wenchao, Du, Lun, Zhang, Hongyu, Han, Shi, Zhang, Dongmei, Sun, Hongbin",https://doi.org/10.1109/ICSE48619.2023.00185
Open Source Software Digital Sociology: Quantifying and Managing Complex Open Source Software Ecosystem,"Zhou, Minghui, Zhang, Yuxia, Tan, Xin",https://doi.org/10.1145/3643991.3649105
Teaching Digital Accessibility to Industry Professionals using the Community of Practice framework: An Experience Report,"Parthasarathy, P. D., Joshi, Swaroop",https://doi.org/10.1145/3639474.3640083
Software Systems Compliance with the AI Act: Lessons Learned from an International Challenge,"Scantamburlo, Teresa, Falcarin, Paolo, Veneri, Alberto, Fabris, Alessandro, Gallese, Chiara, Billa, Valentina, Rotolo, Francesca, Marcuzzi, Federico",https://doi.org/10.1145/3643691.3648589
Improving API Knowledge Discovery with ML: A Case Study of Comparable API Methods,"Nam, Daye, Myers, Brad, Vasilescu, Bogdan, Hellendoorn, Vincent",https://doi.org/10.1109/ICSE48619.2023.00161
Recovering Trace Links Between Software Documentation And Code,"Keim, Jan, Corallo, Sophie, Fuch\ss{",https://doi.org/10.1145/3597503.3639130
CoLeFunDa: Explainable Silent Vulnerability Fix Identification,"Zhou, Jiayuan, Pacheco, Michael, Chen, Jinfu, Hu, Xing, Xia, Xin, Lo, David, Hassan, Ahmed E.",https://doi.org/10.1109/ICSE48619.2023.00214
Fast Deterministic Black-box Context-free Grammar Inference,"Arefin, Mohammad Rifat, Shetiya, Suraj, Wang, Zili, Csallner, Christoph",https://doi.org/10.1145/3597503.3639214
Template-Based Neural Program Repair,"Meng, Xiangxin, Wang, Xu, Zhang, Hongyu, Sun, Hailong, Liu, Xudong, Hu, Chunming",https://doi.org/10.1109/ICSE48619.2023.00127
ITER: Iterative Neural Repair for Multi-Location Patches,"Ye, He, Monperrus, Martin",https://doi.org/10.1145/3597503.3623337
AmbieGen tool at the SBST 2022 tool competition,"Humeniuk, Dmytro, Antoniol, Giuliano, Khomh, Foutse",https://doi.org/10.1145/3526072.3527531
Guiding the Search Towards Failure-Inducing Test Inputs Using Support Vector Machines,"Sorokin, Lev, Kerscher, Niklas",https://doi.org/10.1145/3643786.3648023
FaultProfIT: Hierarchical Fault Profiling of Incident Tickets in Large-scale Cloud Systems,"Huang, Junjie, Liu, Jinyang, Chen, Zhuangbin, Jiang, Zhihan, Li, Yichen, Gu, Jiazhen, Feng, Cong, Yang, Zengyin, Yang, Yongqiang, Lyu, Michael R.",https://doi.org/10.1145/3639477.3639754
Data Augmentation for Supervised Code Translation Learning,"Chen, Binger, Golebiowski, Jacek, Abedjan, Ziawasch",https://doi.org/10.1145/3643991.3644923
MegaVul: A C/C++ Vulnerability Dataset with Comprehensive Code Representations,"Ni, Chao, Shen, Liyu, Yang, Xiaohu, Zhu, Yan, Wang, Shaohua",https://doi.org/10.1145/3643991.3644886
Topical: Automatic Repository Tagging using Attention on Hybrid Code Embeddings,"Lherondelle, Agathe, Babbar, Varun, Satsangi, Yash, Silavong, Fran, Eloul, Shaltiel, Moran, Sean",https://doi.org/10.1145/3643665.3648047
LLMs for Relational Reasoning: How Far are We?,"Li, Zhiming, Cao, Yushi, Xu, Xiufeng, Jiang, Junzhe, Liu, Xu, Teo, Yon Shin, Lin, Shang-Wei, Liu, Yang",https://doi.org/10.1145/3643795.3648387
SeeHow: Workflow Extraction from Programming Screencasts through Action-Aware Video Analytics,"Zhao, Dehai, Xing, Zhenchang, Xia, Xin, Ye, Deheng, Xu, Xiwei, Zhu, Liming",https://doi.org/10.1109/ICSE48619.2023.00165
Towards Automated Embedded Systems Programming,"Yusuf, Imam Nur Bani",https://doi.org/10.1109/ICSE-Companion58688.2023.00061
More is Not Always Better: Exploring Early Repair of DNNs,"Mancu, Andrei, Laurent, Thomas, Rieger, Franz, Arcaini, Paolo, Ishikawa, Fuyuki, Rueckert, Daniel",https://doi.org/10.1145/3643786.3648024
Automated Code Editing with Search-Generate-Modify,"Liu, Changshu, Cetin, Pelin, Patodia, Yogesh, Ray, Baishakhi, Chakraborty, Saikat, Ding, Yangruibo",https://doi.org/10.1145/3639478.3643124
Widget Detection-Based Testing for Industrial Mobile Games,"Wu, Xiongfei, Ye, Jiaming, Chen, Ke, Xie, Xiaofei, Hu, Yujing, Huang, Ruochen, Ma, Lei, Zhao, Jianjun",https://doi.org/10.1109/ICSE-SEIP58684.2023.00021
NLBSE'22 tool competition,"Kallis, Rafael, Chaparro, Oscar, Di Sorbo, Andrea, Panichella, Sebastiano",https://doi.org/10.1145/3528588.3528664
MAFT: Efficient Model-Agnostic Fairness Testing for Deep Neural Networks via Zero-Order Gradient Search,"Wang, Zhaohui, Zhang, Min, Yang, Jingran, Shao, Bojie, Zhang, Min",https://doi.org/10.1145/3597503.3639181
MTTM: Metamorphic Testing for Textual Content Moderation Software,"Wang, Wenxuan, Huang, Jen-tse, Wu, Weibin, Zhang, Jianping, Huang, Yizhan, Li, Shuqing, He, Pinjia, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00200
On Using GUI Interaction Data to Improve Text Retrieval-based Bug Localization,"Mahmud, Junayed, De Silva, Nadeeshan, Khan, Safwat Ali, Mostafavi, Seyed Hooman, Mansur, S M Hasan, Chaparro, Oscar, Marcus, Andrian (Andi), Moran, Kevin",https://doi.org/10.1145/3597503.3608139
With Great Humor Comes Great Developer Engagement,"Tiwari, Deepika, Toady, Tim, Monperrus, Martin, Baudry, Benoit",https://doi.org/10.1145/3639475.3640099
FTW '24: Proceedings of the 1st International Workshop on Flaky Tests,,
Knowledge Graph Driven Inference Testing for Question Answering Software,"Wang, Jun, Li, Yanhui, Chen, Zhifei, Chen, Lin, Zhang, Xiaofang, Zhou, Yuming",https://doi.org/10.1145/3597503.3639109
SCVHunter: Smart Contract Vulnerability Detection Based on Heterogeneous Graph Attention Network,"Luo, Feng, Luo, Ruijie, Chen, Ting, Qiao, Ao, He, Zheyuan, Song, Shuwei, Jiang, Yu, Li, Sixing",https://doi.org/10.1145/3597503.3639213
An Empirical Study on Just-in-time Conformal Defect Prediction,"Shahini, Xhulja, Metzger, Andreas, Pohl, Klaus",https://doi.org/10.1145/3643991.3644928
Toward Automated Tools to Support Ethical GUI Design,"Mansur, S M Hasan",https://doi.org/10.1109/ICSE-Companion58688.2023.00079
Federated Repair of Deep Neural Networks,"Li Calsi, Davide, Laurent, Thomas, Arcaini, Paolo, Ishikawa, Fuyuki",https://doi.org/10.1145/3643786.3648025
Data Quality Matters: A Case Study of Obsolete Comment Detection,"Xu, Shengbin, Yao, Yuan, Xu, Feng, Gu, Tianxiao, Xu, Jingwei, Ma, Xiaoxing",https://doi.org/10.1109/ICSE48619.2023.00074
Reliability Assurance for Deep Neural Network Architectures against Numerical Defects,"Li, Linyi, Zhang, Yuhao, Ren, Luyao, Xiong, Yingfei, Xie, Tao",https://doi.org/10.1109/ICSE48619.2023.00156
Practical Non-Intrusive GUI Exploration Testing with Visual-based Robotic Arms,"Yu, Shengcheng, Fang, Chunrong, Du, Mingzhe, Ling, Yuchen, Chen, Zhenyu, Su, Zhendong",https://doi.org/10.1145/3597503.3639161
Towards Engineering Fair and Equitable Software Systems for Managing Low-Altitude Airspace Authorizations,"Gohar, Usman, Hunter, Michael C., Marczak-Czajka, Agnieszka, Lutz, Robyn R., Cohen, Myra B., Cleland-Huang, Jane",https://doi.org/10.1145/3639475.3640103
Strengthening Supply Chain Security with Fine-grained Safe Patch Identification,"Luo, Changhua, Meng, Wei, Wang, Shuai",https://doi.org/10.1145/3597503.3639104
Dynamic Inference of Likely Symbolic Tensor Shapes in Python Machine Learning Programs,"Zheng, Dan, Sen, Koushik",https://doi.org/10.1145/3639477.3639718
Data vs. Model Machine Learning Fairness Testing: An Empirical Study,"Shome, Arumoy, Cruz, Luis, Van Deursen, Arie",https://doi.org/10.1145/3643786.3648022
A Comprehensive Study of Real-World Bugs in Machine Learning Model Optimization,"Guan, Hao, Xiao, Ying, Li, Jiaying, Liu, Yepang, Bai, Guangdong",https://doi.org/10.1109/ICSE48619.2023.00024
On Improving Management of Duplicate Video-Based Bug Reports,"Yan, Yanfu",https://doi.org/10.1145/3639478.3639786
DistilKaggle: A Distilled Dataset of Kaggle Jupyter Notebooks,"Mostafavi Ghahfarokhi, Mojtaba, Asgari, Arash, Abolnejadian, Mohammad, Heydarnoori, Abbas",https://doi.org/10.1145/3643991.3644882
TRIAD: Automated Traceability Recovery based on Biterm-enhanced Deduction of Transitive Links among Artifacts,"Gao, Hui, Kuang, Hongyu, Assun\c{c",https://doi.org/10.1145/3597503.3639164
Code Compliance Assessment as a Learning Problem,"Sawant, Neela, Sengamedu, Srinivasan H.",https://doi.org/10.1109/ICSE-SEIP58684.2023.00046
Leveraging Feature Bias for Scalable Misprediction Explanation of Machine Learning Models,"Gesi, Jiri, Shen, Xinyun, Geng, Yunfan, Chen, Qihong, Ahmed, Iftekhar",https://doi.org/10.1109/ICSE48619.2023.00135
Identification of intra-domain ambiguity using transformer-based machine learning,"Moharil, Ambarish, Sharma, Arpit",https://doi.org/10.1145/3528588.3528651
ASKDetector: An AST-Semantic and Key Features Fusion based Code Comment Mismatch Detector,"Yang, Haiyang, Chen, Hao, Kuai, Zhirui, Tu, Shuyuan, Kuang, Li",https://doi.org/10.1145/3643916.3644405
Envisioning the Next-Generation AI Coding Assistants: Insights &amp; Proposals,"Nghiem, Khanh, Nguyen, Anh Minh, Bui, Nghi",https://doi.org/10.1145/3643796.3648467
A Framework for Including Uncertainty in Robustness Evaluation of Bayesian Neural Network Classifiers,"Essbai, Wasim, Bombarda, Andrea, Bonfanti, Silvia, Gargantini, Angelo",https://doi.org/10.1145/3643786.3648026
An Exploratory Investigation of Log Anomalies in Unmanned Aerial Vehicles,"Wang, Dinghua, Li, Shuqing, Xiao, Guanping, Liu, Yepang, Sui, Yulei, He, Pinjia, Lyu, Michael R.",https://doi.org/10.1145/3597503.3639186
Two Sides of the Same Coin: Exploiting the Impact of Identifiers in Neural Code Comprehension,"Gao, Shuzheng, Gao, Cuiyun, Wang, Chaozheng, Sun, Jun, Lo, David, Yu, Yue",https://doi.org/10.1109/ICSE48619.2023.00164
Green AI: Which Programming Language Consumes the Most?,"Marini, Niccol\`{o",https://doi.org/10.1109/GREENS66463.2025.00007
Automated Extraction of Compliance Elements in Software Engineering Contracts Using Natural Language Generation,"Rejithkumar, Gokul, Anish, Preethu Rose, Sonar, Pratik, Ghaisas, Smita",https://doi.org/10.1145/3643787.3648030
"How do Hugging Face Models Document Datasets, Bias, and Licenses? An Empirical Study","Pepe, Federica, Nardone, Vittoria, Mastropaolo, Antonio, Bavota, Gabriele, Canfora, Gerardo, Di Penta, Massimiliano",https://doi.org/10.1145/3643916.3644412
On the evaluation of NLP-based models for software engineering,"Izadi, Maliheh, Ahmadabadi, Matin Nili",https://doi.org/10.1145/3528588.3528665
Imperfect Code Generation: Uncovering Weaknesses in Automatic Code Generation by Large Language Models,"Lian, Xiaoli, Wang, Shuaisong, Ma, Jieping, Tan, Xin, Liu, Fang, Shi, Lin, Gao, Cuiyun, Zhang, Li",https://doi.org/10.1145/3639478.3643081
Exploiting Library Vulnerability via Migration Based Automating Test Generation,"Chen, Zirui, Hu, Xing, Xia, Xin, Gao, Yi, Xu, Tongtong, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639583
DronLomaly: Runtime Log-based Anomaly Detector for DJI Drones,"Minn, Wei, Tun, Yan Naing, Shar, Lwin Khin, Jiang, Lingxiao",https://doi.org/10.1145/3639478.3640042
Recommending Root-Cause and Mitigation Steps for Cloud Incidents Using Large Language Models,"Ahmed, Toufique, Ghosh, Supriyo, Bansal, Chetan, Zimmermann, Thomas, Zhang, Xuchao, Rajmohan, Saravan",https://doi.org/10.1109/ICSE48619.2023.00149
